date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
2/2/2024,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.85,5.27,284,TRUE,FALSE,Rainy
2/2/2024,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.77,6.65,806,TRUE,FALSE,Rainy
2/2/2024,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.09,17.08,134,FALSE,FALSE,Cloudy
2/3/2024,9,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.76,4.64,697,TRUE,FALSE,Sunny
2/3/2024,30,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.24,4.97,472,FALSE,FALSE,Cloudy
2/3/2024,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.09,13.62,245,FALSE,FALSE,Sunny
2/3/2024,11,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.67,5.27,414,FALSE,FALSE,Cloudy
2/3/2024,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.07,6.82,327,FALSE,FALSE,Rainy
2/3/2024,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.56,6.35,415,FALSE,FALSE,Sunny
2/3/2024,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.27,20.24,330,FALSE,FALSE,Sunny
2/3/2024,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.06,6.85,257,FALSE,FALSE,Sunny
2/3/2024,11,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.23,1.88,839,TRUE,FALSE,Sunny
2/3/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.09,2.5,283,FALSE,FALSE,Rainy
2/3/2024,46,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,26.74,50.74,104,FALSE,FALSE,Sunny
2/3/2024,20,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.39,13.68,401,FALSE,FALSE,Rainy
2/3/2024,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,13.36,31.47,100,FALSE,FALSE,Cloudy
2/3/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.85,25.73,97,FALSE,FALSE,Sunny
2/3/2024,7,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.46,10.78,232,FALSE,FALSE,Sunny
2/3/2024,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.81,9.28,574,FALSE,FALSE,Cloudy
2/3/2024,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.71,7.13,324,FALSE,FALSE,Cloudy
2/3/2024,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.21,3.64,840,TRUE,FALSE,Cloudy
2/3/2024,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,14.14,15.83,239,TRUE,FALSE,Cloudy
2/3/2024,38,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.19,16.25,508,FALSE,FALSE,Rainy
2/3/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.86,25.24,55,FALSE,FALSE,Cloudy
2/3/2024,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,54.43,60.19,200,FALSE,FALSE,Sunny
2/3/2024,20,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,22.87,44,48,FALSE,FALSE,Cloudy
2/3/2024,38,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.94,4.55,646,TRUE,FALSE,Cloudy
2/3/2024,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.27,8.48,324,FALSE,FALSE,Cloudy
2/3/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.28,32.02,91,FALSE,FALSE,Cloudy
2/3/2024,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.61,3.8,842,FALSE,FALSE,Sunny
2/3/2024,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.02,9.7,444,FALSE,FALSE,Sunny
2/3/2024,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,46.21,43.15,185,TRUE,FALSE,Sunny
2/3/2024,46,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.49,19.51,138,FALSE,FALSE,Cloudy
2/4/2024,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.5,3.96,544,FALSE,FALSE,Sunny
2/4/2024,9,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,30.57,41.34,154,FALSE,FALSE,Sunny
2/4/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.19,55.34,392,FALSE,TRUE,Sunny
2/4/2024,4,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,37.34,39.11,179,FALSE,FALSE,Sunny
2/4/2024,30,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,29.5,41.85,118,FALSE,FALSE,Sunny
2/4/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.14,31.95,70,FALSE,FALSE,Sunny
2/4/2024,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.96,6.02,409,FALSE,FALSE,Cloudy
2/4/2024,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,13.08,13.2,421,TRUE,FALSE,Cloudy
2/4/2024,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.5,8.67,190,FALSE,FALSE,Rainy
2/4/2024,10,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,42.16,64.37,87,FALSE,FALSE,Sunny
2/4/2024,15,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.75,2.06,1492,TRUE,FALSE,Sunny
2/4/2024,20,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.74,4.59,326,FALSE,FALSE,Cloudy
2/4/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.03,20.91,261,FALSE,FALSE,Cloudy
2/4/2024,38,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,41.25,68.87,0,FALSE,FALSE,Cloudy
2/4/2024,3,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.41,10.97,393,FALSE,FALSE,Sunny
2/4/2024,3,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.24,5.22,494,FALSE,FALSE,Sunny
2/4/2024,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.2,16.42,239,FALSE,FALSE,Sunny
2/4/2024,13,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.28,2.74,809,FALSE,FALSE,Sunny
2/4/2024,23,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.24,16.01,378,FALSE,FALSE,Cloudy
2/4/2024,37,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.29,6.37,516,FALSE,FALSE,Sunny
2/4/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.76,21.69,185,FALSE,FALSE,Sunny
2/4/2024,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.93,47.82,274,FALSE,FALSE,Sunny
2/4/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.81,1.57,661,TRUE,FALSE,Rainy
2/4/2024,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,7.17,12.66,187,FALSE,FALSE,Sunny
2/4/2024,43,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.26,11.57,336,FALSE,FALSE,Sunny
2/4/2024,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,21.74,33.85,13,FALSE,FALSE,Sunny
2/4/2024,12,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.42,5.02,308,FALSE,FALSE,Cloudy
2/4/2024,5,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.88,4.73,542,FALSE,FALSE,Sunny
2/5/2024,3,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,33.73,50.07,99,FALSE,TRUE,Sunny
2/5/2024,21,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.18,4.59,355,FALSE,FALSE,Rainy
2/5/2024,26,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.47,10.2,108,FALSE,FALSE,Rainy
2/5/2024,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.52,6.75,298,FALSE,FALSE,Sunny
2/5/2024,10,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.62,8.33,170,FALSE,FALSE,Sunny
2/5/2024,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.92,3.77,619,FALSE,FALSE,Sunny
2/5/2024,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.56,28.96,0,TRUE,FALSE,Sunny
2/5/2024,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,42.06,60.88,134,FALSE,FALSE,Cloudy
2/5/2024,15,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.85,9.2,75,FALSE,FALSE,Cloudy
2/5/2024,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,44.57,66.66,72,FALSE,FALSE,Cloudy
2/5/2024,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,27.7,57.71,39,FALSE,FALSE,Sunny
2/5/2024,32,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.67,8.54,188,FALSE,FALSE,Sunny
2/5/2024,45,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.52,6.11,161,FALSE,FALSE,Sunny
2/5/2024,19,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.32,11.58,88,FALSE,FALSE,Rainy
2/5/2024,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.06,46.87,146,FALSE,FALSE,Sunny
2/5/2024,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,22.37,32.53,80,FALSE,FALSE,Cloudy
2/5/2024,43,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.86,20,95,TRUE,FALSE,Sunny
2/5/2024,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.38,17.93,195,FALSE,FALSE,Sunny
2/5/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.68,19.93,91,FALSE,FALSE,Rainy
2/5/2024,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.93,13.01,81,FALSE,FALSE,Sunny
2/5/2024,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.61,8.87,377,FALSE,FALSE,Sunny
2/5/2024,32,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.3,24.88,0,FALSE,FALSE,Sunny
2/5/2024,4,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.92,40.66,126,FALSE,FALSE,Rainy
2/5/2024,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.22,8.74,151,FALSE,FALSE,Sunny
2/5/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.95,1.78,759,TRUE,FALSE,Rainy
2/5/2024,38,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,6.02,6.07,651,TRUE,FALSE,Sunny
2/5/2024,23,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.28,27.43,37,FALSE,FALSE,Sunny
2/5/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.09,8.7,686,TRUE,FALSE,Cloudy
2/5/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.12,12.63,348,FALSE,FALSE,Rainy
2/5/2024,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.17,37.11,120,FALSE,FALSE,Sunny
2/5/2024,44,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.87,1.92,953,TRUE,TRUE,Sunny
2/5/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.83,2.83,366,FALSE,FALSE,Cloudy
2/6/2024,23,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.03,8.08,217,FALSE,FALSE,Sunny
2/6/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.56,24.64,114,FALSE,FALSE,Cloudy
2/6/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.63,136,FALSE,FALSE,Rainy
2/6/2024,30,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,8.08,10.5,65,FALSE,FALSE,Sunny
2/6/2024,33,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.61,3.94,515,FALSE,FALSE,Sunny
2/6/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.71,2.33,430,FALSE,TRUE,Rainy
2/6/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.15,27.96,164,FALSE,FALSE,Sunny
2/6/2024,34,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.13,3.67,253,FALSE,FALSE,Cloudy
2/6/2024,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.76,4.91,358,TRUE,FALSE,Rainy
2/6/2024,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.23,7.85,265,FALSE,FALSE,Cloudy
2/6/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,41.11,49.54,183,FALSE,FALSE,Cloudy
2/6/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.69,9.42,453,FALSE,FALSE,Cloudy
2/6/2024,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.47,9.24,64,FALSE,FALSE,Sunny
2/6/2024,17,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.2,2.88,282,FALSE,FALSE,Rainy
2/6/2024,21,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.16,4.93,487,FALSE,FALSE,Sunny
2/6/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,12.94,30.27,64,FALSE,FALSE,Sunny
2/6/2024,19,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.01,3.15,737,TRUE,FALSE,Rainy
2/6/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.72,29.61,43,FALSE,FALSE,Cloudy
2/6/2024,29,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.56,9.65,453,TRUE,FALSE,Cloudy
2/6/2024,42,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.72,16.78,165,FALSE,FALSE,Sunny
2/6/2024,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,40.33,63.84,127,FALSE,FALSE,Rainy
2/6/2024,30,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,37.18,52.51,121,FALSE,FALSE,Sunny
2/6/2024,4,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.74,9.09,252,FALSE,FALSE,Sunny
2/6/2024,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.29,5.1,502,TRUE,FALSE,Sunny
2/6/2024,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,13.29,13.31,342,TRUE,FALSE,Cloudy
2/7/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.77,26.56,6,FALSE,FALSE,Cloudy
2/7/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.91,2.51,386,FALSE,FALSE,Sunny
2/7/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.44,21.05,140,FALSE,FALSE,Rainy
2/7/2024,38,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.96,14.23,619,FALSE,TRUE,Sunny
2/7/2024,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,40.04,69.93,0,FALSE,FALSE,Sunny
2/7/2024,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.59,220,FALSE,FALSE,Sunny
2/7/2024,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.17,12.4,269,FALSE,FALSE,Rainy
2/7/2024,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.95,2.85,304,FALSE,FALSE,Rainy
2/7/2024,39,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.23,11.31,142,FALSE,FALSE,Cloudy
2/7/2024,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.48,11.71,473,FALSE,FALSE,Rainy
2/7/2024,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.85,20.39,52,FALSE,FALSE,Rainy
2/7/2024,28,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,39.05,68.79,160,FALSE,FALSE,Rainy
2/7/2024,5,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,28.92,42.76,61,FALSE,FALSE,Cloudy
2/7/2024,8,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.46,22.99,18,FALSE,FALSE,Cloudy
2/7/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.61,26.82,195,FALSE,FALSE,Sunny
2/7/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.19,6.55,604,TRUE,FALSE,Sunny
2/7/2024,30,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.07,10.72,298,FALSE,FALSE,Sunny
2/7/2024,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.89,22.54,109,FALSE,FALSE,Rainy
2/7/2024,20,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,28.25,52.32,0,FALSE,FALSE,Cloudy
2/7/2024,30,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.53,9.68,176,FALSE,FALSE,Sunny
2/7/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,21.85,50.38,109,FALSE,FALSE,Sunny
2/7/2024,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.88,2.97,155,FALSE,FALSE,Sunny
2/7/2024,15,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.99,31.58,253,FALSE,FALSE,Sunny
2/7/2024,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.2,8.01,147,FALSE,FALSE,Sunny
2/7/2024,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,40.15,62.94,92,FALSE,FALSE,Rainy
2/7/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2,2.56,363,FALSE,FALSE,Sunny
2/7/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,41.62,44.26,227,TRUE,FALSE,Sunny
2/7/2024,12,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.9,18.5,0,FALSE,FALSE,Cloudy
2/7/2024,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,38.13,60.19,0,FALSE,FALSE,Rainy
2/7/2024,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.47,15.69,287,FALSE,FALSE,Cloudy
2/7/2024,5,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.65,5.6,309,FALSE,FALSE,Sunny
2/7/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.73,12.37,251,FALSE,FALSE,Sunny
2/7/2024,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,46.81,64,0,FALSE,FALSE,Rainy
2/7/2024,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.67,1.42,584,TRUE,FALSE,Sunny
2/8/2024,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,8.47,7.79,132,FALSE,FALSE,Sunny
2/8/2024,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.97,1.63,643,TRUE,FALSE,Rainy
2/8/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.61,2.41,333,FALSE,FALSE,Sunny
2/8/2024,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.94,19.96,2,FALSE,FALSE,Sunny
2/8/2024,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.69,8.23,162,FALSE,FALSE,Cloudy
2/8/2024,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,38.66,74.45,52,FALSE,FALSE,Sunny
2/8/2024,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.42,11.12,666,TRUE,FALSE,Sunny
2/8/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,18.32,27.28,132,FALSE,FALSE,Rainy
2/8/2024,48,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.15,8.41,408,FALSE,FALSE,Sunny
2/8/2024,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.22,46.29,70,FALSE,FALSE,Sunny
2/8/2024,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.94,1.75,561,TRUE,FALSE,Cloudy
2/8/2024,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.06,32.13,98,FALSE,FALSE,Cloudy
2/8/2024,12,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,27.34,39.19,131,FALSE,FALSE,Cloudy
2/8/2024,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.37,11.57,462,FALSE,FALSE,Rainy
2/8/2024,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.07,3.61,444,FALSE,FALSE,Sunny
2/8/2024,9,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.52,11.94,419,FALSE,FALSE,Rainy
2/8/2024,20,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.14,5.88,201,FALSE,FALSE,Cloudy
2/8/2024,23,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,40.52,50.74,147,FALSE,FALSE,Cloudy
2/8/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.69,9.61,276,FALSE,FALSE,Cloudy
2/8/2024,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,40.88,31.23,393,TRUE,FALSE,Rainy
2/8/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.92,2.63,214,FALSE,FALSE,Rainy
